mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
352134.9375,5149628.0,246620960.0,0.0813509002327919,0.48242318630218506,14.29072093963623,1.0,15.0,23887286272.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1757.4388427734375,48958.0859375,3012672.25,0.15956811606884003,0.07369117438793182,27.52429962158203,1.0,15.0,379798720.0
2221.16943359375,80687.265625,5168980.0,0.15884624421596527,-0.15203799307346344,35.99314498901367,1.0,15.0,596747072.0
3076.02587890625,122224.71875,8493963.0,0.15766805410385132,-0.1603950560092926,39.401275634765625,1.0,15.0,950843136.0
4638.1767578125,180596.09375,13317657.0,0.1558457762002945,-0.08035936951637268,38.6035270690918,1.0,15.0,1498510976.0
7388.38623046875,266686.8125,20103748.0,0.15318377315998077,0.01746124029159546,35.76206970214844,1.0,15.0,2298546432.0
11971.9287109375,394854.8125,29417512.0,0.1495114117860794,0.09617768973112106,32.648380279541016,1.0,15.0,3402245376.0
19117.39453125,579926.875,41761144.0,0.14474618434906006,0.14629143476486206,30.00169563293457,1.0,15.0,4834396672.0
29458.671875,831408.3125,57279652.0,0.13897210359573364,0.17463137209415436,27.8895320892334,1.0,15.0,6569737728.0
43283.50390625,1147218.5,75484744.0,0.1324843317270279,0.1917545050382614,26.17141342163086,1.0,15.0,8519581184.0
60352.71484375,1511675.375,95257160.0,0.12573577463626862,0.20535606145858765,24.71401023864746,1.0,15.0,10547798016.0
79941.234375,1900296.75,115202464.0,0.11919547617435455,0.21928216516971588,23.437828063964844,1.0,15.0,12513427456.0
101077.359375,2288212.0,134111560.0,0.11321238428354263,0.2347203493118286,22.30487823486328,1.0,15.0,14311591936.0
122823.0,2656523.75,151223008.0,0.10796415060758591,0.2516358196735382,21.295530319213867,1.0,15.0,15888902144.0
144435.15625,2994303.5,166230576.0,0.1034834086894989,0.26950815320014954,20.397781372070312,1.0,15.0,17235552256.0
165410.78125,3297367.5,179150832.0,0.09971415996551514,0.28776276111602783,19.601070404052734,1.0,15.0,18368364544.0
185460.46875,3565806.75,190167520.0,0.09656369686126709,0.30600911378860474,18.893428802490234,1.0,15.0,19315206144.0
204446.46875,3802000.0,199526976.0,0.09393279254436493,0.32399052381515503,18.263206481933594,1.0,15.0,20105897984.0
222328.4375,4009522.25,207489328.0,0.09172777831554413,0.34147053956985474,17.700883865356445,1.0,15.0,20768595968.0
239126.359375,4191971.25,214284784.0,0.08987025916576385,0.3583592176437378,17.197011947631836,1.0,15.0,21326860288.0
