mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
-0.9999999999999968,-0.9999999999999344,-0.9999999999965005,-0.6000232074306291,-0.7214827282208529,0.9543648560752369,0.0,0.5,-0.9999999996375304
-0.9999999999999963,-0.9999999999999292,-0.999999999996202,-0.6135248613953698,-0.69977781881822,0.9023864053867379,0.0,0.5,-0.9999999996159162
-0.9999999999999959,-0.999999999999926,-0.9999999999960211,-0.6219468856525567,-0.6759130652686227,0.7827003576077818,0.0,0.5,-0.9999999996062205
-0.9999999999999956,-0.9999999999999195,-0.9999999999958066,-0.6300191090845901,-0.6612066604859923,0.8034734172969731,0.0,0.5,-0.9999999995816649
-0.9999999999999952,-0.9999999999999176,-0.9999999999957954,-0.6381672805434224,-0.6453071287003341,0.7231495904253158,0.0,0.5,-0.999999999573916
-0.9999999999999949,-0.9999999999999131,-0.999999999995579,-0.6506823305836584,-0.6342675403022482,0.6956389162621743,0.0,0.5,-0.9999999995593314
-0.9999999999999947,-0.9999999999999106,-0.9999999999954775,-0.654120658833283,-0.6148939548718746,0.6453231849752723,0.0,0.5,-0.9999999995541318
-0.9999999999999944,-0.9999999999999075,-0.9999999999954697,-0.6515069289876265,-0.607390567820262,0.6150005127292801,0.0,0.5,-0.9999999995483599
-0.9999999999999941,-0.9999999999999055,-0.9999999999952273,-0.658726124204893,-0.5891919062109319,0.541533010265939,0.0,0.5,-0.99999999953813
-0.9999999999999939,-0.9999999999999013,-0.9999999999953307,-0.6648745585278264,-0.5836732898044562,0.5149460748963643,0.0,0.5,-0.9999999995388213
-0.9999999999999937,-0.9999999999999014,-0.9999999999952097,-0.6635646768070321,-0.5689858686242514,0.5219393045589638,0.0,0.5,-0.9999999995202217
-0.9999999999999933,-0.9999999999998982,-0.9999999999952139,-0.6662676044573237,-0.5646841540094796,0.49452398118208896,0.0,0.5,-0.9999999995279815
-0.9999999999999931,-0.9999999999998961,-0.9999999999950562,-0.6711750632343751,-0.5415980039088115,0.4665735188009581,0.0,0.5,-0.9999999995251502
-0.9999999999999929,-0.9999999999998983,-0.9999999999950834,-0.6794907647299318,-0.5198596991393825,0.4705926092207373,0.0,0.5,-0.9999999995291132
