mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
280067.53125,4649441.0,231315632.0,0.08504720032215118,0.3872752785682678,16.267826080322266,1.0,15.0,22776422400.0
293261.46875,4772190.5,235539040.0,0.08393426239490509,0.4000300467014313,15.939502716064453,1.0,15.0,23110909952.0
305167.09375,4864952.5,238666544.0,0.08311579376459122,0.41546201705932617,15.60861587524414,1.0,15.0,23356891136.0
315665.875,4931938.5,240879696.0,0.08253960311412811,0.43226221203804016,15.290605545043945,1.0,15.0,23530061824.0
325680.59375,4993845.5,242885904.0,0.08201951533555984,0.4479208290576935,15.000248908996582,1.0,15.0,23686371328.0
335688.9375,5059250.5,244967904.0,0.08148206770420074,0.4616966247558594,14.73792839050293,1.0,15.0,23847897088.0
346504.21875,5148135.0,247753072.0,0.08076682686805725,0.47054314613342285,14.52403736114502,1.0,15.0,24062855168.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1767.905517578125,49343.078125,3032941.75,0.15956149995326996,0.07065485417842865,27.577136993408203,1.0,15.0,381787616.0
2245.760009765625,81547.8828125,5223334.0,0.1588287502527237,-0.15178516507148743,35.97860336303711,1.0,15.0,602009920.0
3052.645263671875,122303.0625,8497836.0,0.15766911208629608,-0.1689465343952179,39.73129653930664,1.0,15.0,950515776.0
4604.0341796875,180154.359375,13307870.0,0.15585051476955414,-0.0835915133357048,38.796356201171875,1.0,15.0,1497074304.0
7157.1552734375,262894.46875,19908474.0,0.15325461328029633,0.004538651090115309,36.39838409423828,1.0,15.0,2277245696.0
11839.798828125,389789.40625,29186888.0,0.14957751333713531,0.10307815670967102,32.58866500854492,1.0,15.0,3382359808.0
19148.388671875,575585.5625,41507576.0,0.14480549097061157,0.1569882333278656,29.72592544555664,1.0,15.0,4816557056.0
